"N° Bon","Référence élément distribué","Libellé type de flux","Date de création","Date de 1ère prise","Date de remise","Nb de colis contenus","Gare de départ","Gare de destination","Délai de distribution","Délai de livraison","Statut","Autre identifiant","A l'attention de","Informations","Date clôture","Date dernière position","Gare dernière position","SPEEDUP","SITECREATION","SITEDEPOSE","TOURNEE","NBUM"
"67620","LC*00066458","SPEED UP","25/01/2017 15:14:28","25/01/2017 15:25:15","25/01/2017 19:49:26","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18MGA1 /                                     CHATEAU D'IF - 5JV - ARRIVEE","264","275","Remis","11064","","","25/01/2017 15:14:35","25/01/2017 19:49:26","MAH18MGA1 /                                     CHATEAU D'IF - 5JV - ARRIVEE","11064","2","1","",""
"67638","LC*00066476","SPEED UP","25/01/2017 15:21:35","25/01/2017 15:28:24","25/01/2017 16:36:24","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","68","75","Remis","","","","25/01/2017 15:21:40","25/01/2017 16:36:24","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","11083","2","2","",""
"67678","LC*00066516","SPEED UP","25/01/2017 15:37:55","25/01/2017 15:44:52","26/01/2017 12:53:41","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","1269","1275","Remis","SPEED UP 11084","","","25/01/2017 15:38:06","26/01/2017 12:53:41","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","SPEED UP 11084","2","1","",""
"67681","LC*00066519","SPEED UP","25/01/2017 15:38:19","25/01/2017 16:22:47","25/01/2017 16:23:16","1","MAS10ZGD2 /                                     R7 - BRAS 5 AU - DEPART","MAT11ZGAL /                                     R7 - EXPEDITIONS - PROGRAMMES - ARRIVEE","1","45","Remis","","","","25/01/2017 15:38:28","25/01/2017 16:23:16","MAT11ZGAL /                                     R7 - EXPEDITIONS - PROGRAMMES - ARRIVEE","11063","2","1","",""
"67691","LC*00066529","SPEED UP","25/01/2017 15:43:16","","26/01/2017 12:23:23","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","0","1240","Remis","","","","25/01/2017 15:43:25","26/01/2017 12:23:23","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","11087","2","1","",""
"67730","LC*00066568","SPEED UP","25/01/2017 15:54:39","25/01/2017 16:22:50","25/01/2017 16:23:22","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAT11ZGAL /                                     R7 - EXPEDITIONS - PROGRAMMES - ARRIVEE","1","29","Remis","","","","25/01/2017 15:54:49","25/01/2017 16:23:22","MAT11ZGAL /                                     R7 - EXPEDITIONS - PROGRAMMES - ARRIVEE","11085","2","1","",""
"67759","LC*00066597","SPEED UP","25/01/2017 16:04:20","25/01/2017 16:58:37","25/01/2017 18:32:56","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","94","148","Remis","","POUR M.BERTRAND","","25/01/2017 16:04:34","25/01/2017 18:32:56","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","11081","3","1","",""
"67770","LC*00066608","SPEED UP","25/01/2017 16:08:30","25/01/2017 16:13:23","26/01/2017 10:27:24","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","1094","1099","Remis","","","","25/01/2017 16:08:48","26/01/2017 10:27:24","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","SPEED UP 11055","2","1","",""
"67814","LC*00066652","SPEED UP","25/01/2017 16:19:07","25/01/2017 16:39:13","26/01/2017 12:54:00","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","1215","1235","Remis","","","","25/01/2017 16:19:15","26/01/2017 12:54:00","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","11090","2","2","",""
"67877","LC*00066715","SPEED UP","25/01/2017 16:43:15","","27/01/2017 12:01:58","1","FLI08ZGD3 /                                     FLORIDES - 6X3 - DEPART COURSIER","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","0","2598","Remis","LC*00066359_$$FLI08ZGA4","","","25/01/2017 16:43:39","27/01/2017 12:01:58","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","11053","3","1","",""
"67903","LC*00066741","SPEED UP","25/01/2017 17:08:49","26/01/2017 09:28:08","27/01/2017 10:31:47","1","FLA09MGD2 /                                     FLORIDES - 6FR - DEPART","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","1503","2483","Remis","","","","25/01/2017 17:08:53","27/01/2017 10:31:47","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","11095","3","1","",""
"67959","LC*00066797","SPEED UP","25/01/2017 18:17:08","26/01/2017 08:31:00","26/01/2017 10:09:48","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAT11ZGA1 /                                     R7 - REVERSEMENTS - ARRIVEE","98","952","Remis","","POUR M.DOLLEANS","","25/01/2017 18:17:25","26/01/2017 10:09:48","MAT11ZGA1 /                                     R7 - REVERSEMENTS - ARRIVEE","11093","3","1","",""
"68002","LC*00066839","SPEED UP","26/01/2017 07:56:17","26/01/2017 08:05:04","26/01/2017 10:27:15","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","142","151","Remis","SPEED UP 11063","","","26/01/2017 07:56:22","26/01/2017 10:27:15","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","SPEED UP 11063","2","1","",""
"68006","LC*00066843","SPEED UP","26/01/2017 07:58:15","26/01/2017 08:05:01","26/01/2017 10:27:21","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","142","149","Remis","SPEED UP 11085","","","26/01/2017 07:58:22","26/01/2017 10:27:21","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","SPEED UP 11085","2","1","",""
"68008","LC*00066845","SPEED UP","26/01/2017 08:03:33","26/01/2017 08:57:31","26/01/2017 12:24:04","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAJ18PGA1 /                                     GRAND LARGE - PISTE LV (PROTO)","207","261","Remis","","TROJA HENRI","","26/01/2017 08:03:42","26/01/2017 12:24:04","MAJ18PGA1 /                                     GRAND LARGE - PISTE LV (PROTO)","11102","3","1","",""
"68009","LC*00066846","SPEED UP","26/01/2017 08:05:30","26/01/2017 08:57:30","26/01/2017 12:07:03","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","190","242","Remis","","SOYER","","26/01/2017 08:05:35","26/01/2017 12:07:03","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","11101","3","1","",""
"68031","LC*00066868","SPEED UP","26/01/2017 08:53:11","26/01/2017 10:17:36","26/01/2017 12:09:24","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAC14CGA2 /                                     LES AIRES - TIGER MARKETPLACE","112","196","Remis","","LOPEZ","","26/01/2017 08:53:17","26/01/2017 12:09:24","MAC14CGA2 /                                     LES AIRES - TIGER MARKETPLACE","11094","3","1","",""
"68032","LC*00066869","SPEED UP","26/01/2017 08:54:37","26/01/2017 09:33:27","26/01/2017 12:16:53","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18CGA1 /                                     CHATEAU D'IF - CCI ELEC","163","202","Remis","11096","","","26/01/2017 08:54:46","26/01/2017 12:16:53","MAH18CGA1 /                                     CHATEAU D'IF - CCI ELEC","11096","2","1","",""
"68075","LC*00066912","SPEED UP","26/01/2017 09:27:46","26/01/2017 09:59:27","26/01/2017 12:53:57","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","174","205","Remis","","","","26/01/2017 09:28:36","26/01/2017 12:53:57","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","11119","2","1","",""
"68081","LC*00066918","SPEED UP","26/01/2017 09:30:07","26/01/2017 09:59:31","26/01/2017 12:53:53","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","174","203","Remis","","","","26/01/2017 09:30:19","26/01/2017 12:53:53","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","11115","2","1","",""
"68125","LC*00066962","SPEED UP","26/01/2017 09:46:51","26/01/2017 10:09:19","26/01/2017 12:00:19","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","111","134","Remis","11104","","","26/01/2017 09:46:58","26/01/2017 12:00:19","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","11104","2","1","",""
"68155","LC*00066992","SPEED UP","26/01/2017 09:59:15","26/01/2017 10:09:23","26/01/2017 12:00:16","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","111","121","Remis","11103","","","26/01/2017 09:59:39","26/01/2017 12:00:16","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","11103","2","1","",""
"68213","LC*00067049","SPEED UP","26/01/2017 10:32:38","26/01/2017 15:22:43","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","ALB01MGA1 /                                     ALB - SHUTTLE ARRIVAL","88959","89249","En transit","","","","26/01/2017 10:32:49","26/01/2017 15:23:05","FLA13ZG1C /                                     FL - LOADING SHUTTLE","11055","3","2","T_ENLEVEMENT",""
"68226","LC*00067062","SPEED UP","26/01/2017 10:38:19","26/01/2017 11:24:36","26/01/2017 12:05:01","1","MAS10ZGD2 /                                     R7 - BRAS 5 AU - DEPART","MAD12CGA1 /                                     H3 - COMPOSITE - ANNEXE","41","87","Remis","","","","26/01/2017 10:38:31","26/01/2017 12:05:01","MAD12CGA1 /                                     H3 - COMPOSITE - ANNEXE","11111","2","1","",""
"68228","LC*00067064","SPEED UP","26/01/2017 10:39:05","26/01/2017 10:48:34","26/01/2017 12:53:31","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","125","134","Remis","","","","26/01/2017 10:39:26","26/01/2017 12:53:31","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","11120","2","2","",""
"68230","LC*00067066","SPEED UP","26/01/2017 10:39:37","26/01/2017 15:22:45","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","ALB01MGA1 /                                     ALB - SHUTTLE ARRIVAL","88959","89242","En transit","","","","26/01/2017 10:39:51","26/01/2017 15:23:02","FLA13ZG1C /                                     FL - LOADING SHUTTLE","11063","3","2","T_ENLEVEMENT",""
"68238","LC*00067074","SPEED UP","26/01/2017 10:42:56","26/01/2017 13:24:32","26/01/2017 16:06:52","1","FLA12ZGD1 /                                     FLORIDES - DEBORDS - DEPART","MAF14CGA2 /                                     H2 - SADU & VER.350 - ARRIVEE","162","323","Remis","","","","26/01/2017 10:43:00","26/01/2017 16:06:52","MAF14CGA2 /                                     H2 - SADU & VER.350 - ARRIVEE","11034","3","1","",""
"68270","LC*00067106","SPEED UP","26/01/2017 11:03:33","26/01/2017 11:11:30","26/01/2017 11:12:37","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","1","9","Remis","dv","","","26/01/2017 11:03:38","26/01/2017 11:12:37","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","11122","2","1","",""
"68271","LC*00067107","SPEED UP","26/01/2017 11:04:12","26/01/2017 11:11:31","26/01/2017 11:12:38","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","1","8","Remis","rc","","","26/01/2017 11:04:16","26/01/2017 11:12:38","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","11124","2","1","",""
"68306","LC*00067139","SPEED UP","26/01/2017 11:30:28","26/01/2017 11:44:41","26/01/2017 11:45:39","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","1","15","Remis","","","","26/01/2017 11:30:50","26/01/2017 11:45:39","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","11123","2","1","",""
"68309","LC*00067142","SPEED UP","26/01/2017 11:32:21","26/01/2017 11:44:41","26/01/2017 11:45:41","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","1","13","Remis","","","","26/01/2017 11:32:28","26/01/2017 11:45:41","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","11121","2","1","",""
"68315","LC*00067148","SPEED UP","26/01/2017 11:35:45","26/01/2017 11:45:03","26/01/2017 12:22:13","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","37","46","Remis","","","","26/01/2017 11:36:06","26/01/2017 12:22:13","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","11122","2","1","",""
"68327","LC*00067160","SPEED UP","26/01/2017 11:42:31","26/01/2017 14:26:20","26/01/2017 17:01:18","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","155","319","Remis","","","","26/01/2017 11:42:54","26/01/2017 17:01:18","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","11057","3","1","",""
"68341","LC*00067174","SPEED UP","26/01/2017 11:43:49","30/01/2017 12:33:58","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","DON01MGA1 /                                     DON - SHUTTLE ARRIVAL","83368","89177","En transit","","","","26/01/2017 11:44:04","30/01/2017 12:35:11","FLA13ZG1C /                                     FL - LOADING SHUTTLE","11085","3","2","T_ENLEVEMENT",""
"68342","LC*00067175","SPEED UP","26/01/2017 11:44:22","26/01/2017 12:28:40","26/01/2017 12:52:48","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","24","68","Remis","SPEED UP 11137","","","26/01/2017 11:44:29","26/01/2017 12:52:48","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","SPEED UP 11137","2","1","",""
"68349","LC*00067182","SPEED UP","26/01/2017 11:49:42","26/01/2017 12:11:07","26/01/2017 14:17:49","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","126","148","Remis","11129","","","26/01/2017 11:49:58","26/01/2017 14:17:49","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","11129","2","1","",""
"68351","LC*00067184","SPEED UP","26/01/2017 11:50:42","26/01/2017 12:02:47","26/01/2017 12:52:41","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","50","62","Remis","","","","26/01/2017 11:50:52","26/01/2017 12:52:41","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","11146","2","2","",""
"68353","LC*00067186","SPEED UP","26/01/2017 11:51:07","26/01/2017 12:43:25","26/01/2017 12:54:23","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","11","63","Remis","","","","26/01/2017 11:51:13","26/01/2017 12:54:23","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","11121","2","1","",""
"68361","LC*00067194","SPEED UP","26/01/2017 11:53:16","26/01/2017 14:23:08","","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAT11ZGAQ /                                     R7 - MPC NH90 - ARRIVEE","89018","89168","En transit","","","","26/01/2017 11:53:35","26/01/2017 15:50:21","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","11058","3","1","",""
"68393","LC*00067225","SPEED UP","26/01/2017 12:08:38","26/01/2017 14:22:55","26/01/2017 17:01:19","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","159","293","Remis","","","","26/01/2017 12:08:49","26/01/2017 17:01:19","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","11069","3","1","",""
"68414","LC*00067245","SPEED UP","26/01/2017 12:12:27","26/01/2017 12:31:33","26/01/2017 15:21:31","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18MGA1 /                                     CHATEAU D'IF - 5JV - ARRIVEE","170","189","Remis","11128","","","26/01/2017 12:12:34","26/01/2017 15:21:31","MAH18MGA1 /                                     CHATEAU D'IF - 5JV - ARRIVEE","11128","2","1","",""
"68434","LC*00067265","SPEED UP","26/01/2017 12:18:02","26/01/2017 12:31:35","26/01/2017 15:21:34","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18MGA1 /                                     CHATEAU D'IF - 5JV - ARRIVEE","170","183","Remis","11130","","","26/01/2017 12:18:08","26/01/2017 15:21:34","MAH18MGA1 /                                     CHATEAU D'IF - 5JV - ARRIVEE","11130","2","1","",""
"68439","LC*00067270","SPEED UP","26/01/2017 12:18:56","26/01/2017 12:28:35","26/01/2017 12:52:38","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","24","33","Remis","SPEED UP 11036","","","26/01/2017 12:19:03","26/01/2017 12:52:38","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","SPEED UP 11036","2","1","",""
"68468","LC*00067299","SPEED UP","26/01/2017 12:30:10","26/01/2017 14:22:54","26/01/2017 17:01:21","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","159","271","Remis","","","","26/01/2017 12:30:18","26/01/2017 17:01:21","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","11072","3","1","",""
"68473","LC*00067304","SPEED UP","26/01/2017 12:33:25","26/01/2017 14:15:51","26/01/2017 16:26:36","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","131","233","Remis","","","","26/01/2017 12:33:48","26/01/2017 16:26:36","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","11150","2","2","",""
"68505","LC*00067336","SPEED UP","26/01/2017 12:39:45","26/01/2017 13:56:13","26/01/2017 14:40:04","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","FLI04MGA1 /                                     FLORIDES - MAGASINS MACS - ARRIVEE","44","121","Remis","11127","","","26/01/2017 12:39:56","26/01/2017 14:40:04","FLI04MGA1 /                                     FLORIDES - MAGASINS MACS - ARRIVEE","11127","2","1","",""
"68528","LC*00067359","SPEED UP","26/01/2017 12:48:49","26/01/2017 13:50:55","26/01/2017 17:11:09","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAH18CGA1 /                                     CHATEAU D'IF - CCI ELEC","201","262","Remis","","GLONASS WD","","26/01/2017 12:49:34","26/01/2017 17:11:09","MAH18CGA1 /                                     CHATEAU D'IF - CCI ELEC","11155","3","1","",""
"68532","LC*00067363","SPEED UP","26/01/2017 12:51:25","26/01/2017 14:22:57","26/01/2017 17:16:30","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAK15PGA1 /                                     E2 - PISTE NH 90 - ARRIVEE","174","265","Remis","","","","26/01/2017 12:51:34","26/01/2017 17:16:30","MAK15PGA1 /                                     E2 - PISTE NH 90 - ARRIVEE","11074","3","1","",""
"68541","LC*00067372","SPEED UP","26/01/2017 12:54:20","26/01/2017 13:51:07","27/01/2017 07:17:41","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAJ18PGA1 /                                     GRAND LARGE - PISTE LV (PROTO)","1046","1103","Remis","","TROJA HENRI","","26/01/2017 12:54:30","27/01/2017 07:17:41","MAJ18PGA1 /                                     GRAND LARGE - PISTE LV (PROTO)","11145","3","1","",""
"68545","LC*00067376","SPEED UP","26/01/2017 12:56:39","26/01/2017 13:51:01","26/01/2017 14:38:17","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAT11ZGAE /                                     R7 - GUICHET - ARRIVEE","47","102","Remis","","MAURICE PARIENTE","","26/01/2017 12:56:48","26/01/2017 14:38:17","MAT11ZGAE /                                     R7 - GUICHET - ARRIVEE","11142","3","1","",""
"68549","LC*00067380","SPEED UP","26/01/2017 12:58:19","26/01/2017 14:12:44","26/01/2017 16:24:27","1","MAD07CGD1 /                                     N5 - DEPART","FLI08ZGA1 /                                     FLORIDES - [5A] -  EXPEDITION MONO COLIS - ARRIVEE","132","206","Remis","402888","","","26/01/2017 12:58:36","26/01/2017 16:24:27","FLI08ZGA1 /                                     FLORIDES - [5A] -  EXPEDITION MONO COLIS - ARRIVEE","11160","2","1","",""
"68554","LC*00067385","SPEED UP","26/01/2017 13:02:51","26/01/2017 14:23:01","","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAT11ZGAQ /                                     R7 - MPC NH90 - ARRIVEE","89018","89099","En transit","","","","26/01/2017 13:02:55","26/01/2017 15:50:22","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","11061","3","1","",""
"68577","LC*00067408","SPEED UP","26/01/2017 13:14:51","26/01/2017 14:03:58","26/01/2017 14:04:08","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGA7 /                                     R7 - MPC [3] PDQ HL & ... - ARRIVEE","1","49","Remis","11153","","","26/01/2017 13:15:00","26/01/2017 14:04:08","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","11153","2","1","",""
"68585","LC*00067416","SPEED UP","26/01/2017 13:20:34","26/01/2017 14:37:47","26/01/2017 16:45:38","1","MAS10ZGD2 /                                     R7 - BRAS 5 AU - DEPART","MAJ11MGA2 /                                     PILON DU ROY - SLA - ARRIVEE","128","205","Remis","","","","26/01/2017 13:20:42","26/01/2017 16:45:38","MAJ11MGA2 /                                     PILON DU ROY - SLA - ARRIVEE","11144","2","1","",""
"68643","LC*00067474","SPEED UP","26/01/2017 14:31:35","30/01/2017 12:33:36","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","DON01MGA1 /                                     DON - SHUTTLE ARRIVAL","83368","89010","En transit","","","","26/01/2017 14:31:46","30/01/2017 12:35:25","FLA13ZG1C /                                     FL - LOADING SHUTTLE","11090","3","2","T_ENLEVEMENT",""
"68654","LC*00067485","SPEED UP","26/01/2017 14:39:51","26/01/2017 15:32:53","26/01/2017 16:01:08","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAB12CTA1 /                                     A4 - POUTRE QUEUE","29","82","Remis","","","","26/01/2017 14:39:58","26/01/2017 16:01:08","MAB12CTA1 /                                     A4 - POUTRE QUEUE","11153","2","1","",""
"68664","LC*00067495","SPEED UP","26/01/2017 14:42:03","26/01/2017 15:04:53","26/01/2017 16:28:14","1","MAS10ZGD2 /                                     R7 - BRAS 5 AU - DEPART","FLI08IGA1 /                                     FLORIDES - [5D] - MRO - ARRIVEE","84","106","Remis","","","","26/01/2017 14:42:11","26/01/2017 16:28:14","FLI08IGA1 /                                     FLORIDES - [5D] - MRO - ARRIVEE","11147","2","1","",""
"68691","LC*00067522","SPEED UP","26/01/2017 14:50:35","","26/01/2017 14:51:16","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","FLI08ZGA1 /                                     FLORIDES - [5A] -  EXPEDITION MONO COLIS - ARRIVEE","0","1","Remis","","","","26/01/2017 14:50:46","26/01/2017 14:51:16","FLI08ZGA1 /                                     FLORIDES - [5A] -  EXPEDITION MONO COLIS - ARRIVEE","11143","3","2","",""
"68692","LC*00067523","SPEED UP","26/01/2017 14:51:03","26/01/2017 16:22:32","27/01/2017 07:44:42","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAC06MGA1 /                                     N6 - SAS 519 - ARRIVEE","922","1013","Remis","","","","26/01/2017 14:51:20","27/01/2017 07:44:42","MAC06MGA1 /                                     N6 - SAS 519 - ARRIVEE","11141","3","1","",""
"68703","LC*00067534","SPEED UP","26/01/2017 14:55:07","26/01/2017 15:04:59","26/01/2017 15:08:34","1","MAS10ZGD2 /                                     R7 - BRAS 5 AU - DEPART","MAT11ZGAL /                                     R7 - EXPEDITIONS - PROGRAMMES - ARRIVEE","4","13","Remis","","","","26/01/2017 14:55:16","26/01/2017 15:08:34","MAT11ZGAL /                                     R7 - EXPEDITIONS - PROGRAMMES - ARRIVEE","11138","2","1","",""
"68712","LC*00067543","SPEED UP","26/01/2017 15:00:46","26/01/2017 15:03:21","26/01/2017 15:37:56","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","34","37","Remis","11118","","","26/01/2017 15:00:51","26/01/2017 15:37:56","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","11118","2","1","",""
"68720","LC*00067551","SPEED UP","26/01/2017 15:03:59","26/01/2017 16:30:19","27/01/2017 12:19:40","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAK15PGA1 /                                     E2 - PISTE NH 90 - ARRIVEE","1189","1275","Remis","","","","26/01/2017 15:04:41","27/01/2017 12:19:40","MAK15PGA1 /                                     E2 - PISTE NH 90 - ARRIVEE","11158","3","1","",""
"68756","LC*00067587","SPEED UP","26/01/2017 15:17:18","","","1","MAE07MGD1 /                                     N4 - DEPART","MAS10ZGA1 /                                     R7 - LITIGES - ARRIVEE","0","88964","Cloturé","402873","","","26/01/2017 15:17:29","26/01/2017 15:17:29","MAE07MGD1 /                                     N4 - DEPART","11171","2","1","",""
"68799","LC*00067630","SPEED UP","26/01/2017 15:30:34","","","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAH07CGA1 /                                     M1 - PIECES ELEMENTAIRES - ARRIVEE","0","88951","Cloturé","","","","26/01/2017 15:30:49","26/01/2017 15:30:49","MAT11ZGAD /                                     R7 - GUICHET - DEPART","11113","2","1","",""
"68806","LC*00067637","SPEED UP","26/01/2017 15:33:33","26/01/2017 15:57:32","27/01/2017 08:15:56","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","FLI04MGA1 /                                     FLORIDES - MAGASINS MACS - ARRIVEE","978","1002","Remis","11152","","","26/01/2017 15:33:44","27/01/2017 08:15:56","FLI04MGA1 /                                     FLORIDES - MAGASINS MACS - ARRIVEE","11152","2","1","",""
